exp_name,sample,accession,lane,organism
jurkat_mRNA_47_3,SRX24274777,SRR28707535,L002,Homo sapiens
jurkat_mRNA_47_3,SRX24274777,SRR28707537,L001,Homo sapiens
jurkat_mRNA_47_3,SRX24274777,SRR28708045,L003,Homo sapiens
jurkat_mRNA_47_3,SRX24274777,SRR28708043,L004,Homo sapiens
jurkat_mRNA_49_4,SRX24274785,SRR28707527,L002,Homo sapiens
jurkat_mRNA_49_4,SRX24274785,SRR28707525,L003,Homo sapiens
jurkat_mRNA_49_4,SRX24274785,SRR28707522,L004,Homo sapiens
jurkat_mRNA_49_4,SRX24274785,SRR28707529,L001,Homo sapiens
jurkat_mRNA_50_1,SRX24274794,SRR28707520,L001,Homo sapiens
jurkat_mRNA_50_1,SRX24274794,SRR28707518,L002,Homo sapiens
jurkat_mRNA_50_1,SRX24274794,SRR28707516,L003,Homo sapiens
jurkat_mRNA_50_1,SRX24274794,SRR28707514,L004,Homo sapiens
jurkat_mRNA_50_2,SRX24274803,SRR28708017,L004,Homo sapiens
jurkat_mRNA_50_2,SRX24274803,SRR28708021,L002,Homo sapiens
jurkat_mRNA_50_2,SRX24274803,SRR28707511,L001,Homo sapiens
jurkat_mRNA_50_2,SRX24274803,SRR28708019,L003,Homo sapiens
jurkat_mRNA_52_3,SRX24274811,SRR28707503,L001,Homo sapiens
jurkat_mRNA_52_3,SRX24274811,SRR28707497,L004,Homo sapiens
jurkat_mRNA_52_3,SRX24274811,SRR28707499,L003,Homo sapiens
jurkat_mRNA_52_3,SRX24274811,SRR28707501,L002,Homo sapiens
jurkat_mRNA_52_4,SRX24274820,SRR28707494,L001,Homo sapiens
jurkat_mRNA_52_4,SRX24274820,SRR28707490,L003,Homo sapiens
jurkat_mRNA_52_4,SRX24274820,SRR28707488,L004,Homo sapiens
jurkat_mRNA_52_4,SRX24274820,SRR28707492,L002,Homo sapiens
jurkat_mRNA_53_1,SRX24274828,SRR28707486,L001,Homo sapiens
jurkat_mRNA_53_1,SRX24274828,SRR28707995,L002,Homo sapiens
jurkat_mRNA_53_1,SRX24274828,SRR28707993,L003,Homo sapiens
jurkat_mRNA_53_1,SRX24274828,SRR28707991,L004,Homo sapiens
jurkat_mRNA_55_2,SRX24274837,SRR28707471,L004,Homo sapiens
jurkat_mRNA_55_2,SRX24274837,SRR28707473,L003,Homo sapiens
jurkat_mRNA_55_2,SRX24274837,SRR28707475,L002,Homo sapiens
jurkat_mRNA_55_2,SRX24274837,SRR28707477,L001,Homo sapiens
jurkat_mRNA_55_3,SRX24274845,SRR28707464,L003,Homo sapiens
jurkat_mRNA_55_3,SRX24274845,SRR28707466,L002,Homo sapiens
jurkat_mRNA_55_3,SRX24274845,SRR28707469,L001,Homo sapiens
jurkat_mRNA_55_3,SRX24274845,SRR28707462,L004,Homo sapiens
jurkat_mRNA_34_2,SRX24274858,SRR28707456,L001,Homo sapiens
jurkat_mRNA_34_2,SRX24274858,SRR28707453,L002,Homo sapiens
jurkat_mRNA_34_2,SRX24274858,SRR28707451,L003,Homo sapiens
jurkat_mRNA_34_2,SRX24274858,SRR28707449,L004,Homo sapiens
jurkat_mRNA_34_3,SRX24274867,SRR28707440,L004,Homo sapiens
jurkat_mRNA_34_3,SRX24274867,SRR28707445,L002,Homo sapiens
jurkat_mRNA_34_3,SRX24274867,SRR28707442,L003,Homo sapiens
jurkat_mRNA_34_3,SRX24274867,SRR28707447,L001,Homo sapiens
jurkat_mRNA_34_4,SRX24274876,SRR28707948,L001,Homo sapiens
jurkat_mRNA_34_4,SRX24274876,SRR28707778,L002,Homo sapiens
jurkat_mRNA_34_4,SRX24274876,SRR28707773,L004,Homo sapiens
jurkat_mRNA_34_4,SRX24274876,SRR28707776,L003,Homo sapiens
jurkat_mRNA_39_1,SRX24274884,SRR28707936,L003,Homo sapiens
jurkat_mRNA_39_1,SRX24274884,SRR28707938,L002,Homo sapiens
jurkat_mRNA_39_1,SRX24274884,SRR28707940,L001,Homo sapiens
jurkat_mRNA_39_1,SRX24274884,SRR28707934,L004,Homo sapiens
jurkat_mRNA_39_2,SRX24274892,SRR28707932,L001,Homo sapiens
jurkat_mRNA_39_2,SRX24274892,SRR28707929,L002,Homo sapiens
jurkat_mRNA_39_2,SRX24274892,SRR28707927,L003,Homo sapiens
jurkat_mRNA_39_2,SRX24274892,SRR28707925,L004,Homo sapiens
jurkat_mRNA_43_4,SRX24274908,SRR28707910,L004,Homo sapiens
jurkat_mRNA_43_4,SRX24274908,SRR28707914,L002,Homo sapiens
jurkat_mRNA_43_4,SRX24274908,SRR28707916,L001,Homo sapiens
jurkat_mRNA_43_4,SRX24274908,SRR28707912,L003,Homo sapiens
jurkat_mRNA_44_1,SRX24274917,SRR28707907,L001,Homo sapiens
jurkat_mRNA_44_1,SRX24274917,SRR28707905,L002,Homo sapiens
jurkat_mRNA_44_1,SRX24274917,SRR28707903,L003,Homo sapiens
jurkat_mRNA_44_1,SRX24274917,SRR28707901,L004,Homo sapiens
jurkat_mRNA_45_4,SRX24274931,SRR28707893,L001,Homo sapiens
jurkat_mRNA_45_4,SRX24274931,SRR28707891,L002,Homo sapiens
jurkat_mRNA_45_4,SRX24274931,SRR28707888,L003,Homo sapiens
jurkat_mRNA_45_4,SRX24274931,SRR28707886,L004,Homo sapiens
jurkat_mRNA_46_1,SRX24274940,SRR28707884,L001,Homo sapiens
jurkat_mRNA_46_1,SRX24274940,SRR28707880,L003,Homo sapiens
jurkat_mRNA_46_1,SRX24274940,SRR28707877,L004,Homo sapiens
jurkat_mRNA_46_1,SRX24274940,SRR28707882,L002,Homo sapiens
jurkat_mRNA_48_2,SRX24274950,SRR28707874,L002,Homo sapiens
jurkat_mRNA_48_2,SRX24274950,SRR28707871,L003,Homo sapiens
jurkat_mRNA_48_2,SRX24274950,SRR28707869,L004,Homo sapiens
jurkat_mRNA_48_2,SRX24274950,SRR28708022,L001,Homo sapiens
jurkat_mRNA_48_3,SRX24274957,SRR28707860,L004,Homo sapiens
jurkat_mRNA_48_3,SRX24274957,SRR28707863,L003,Homo sapiens
jurkat_mRNA_48_3,SRX24274957,SRR28707865,L002,Homo sapiens
jurkat_mRNA_48_3,SRX24274957,SRR28707867,L001,Homo sapiens
jurkat_mRNA_48_4,SRX24274966,SRR28707858,L001,Homo sapiens
jurkat_mRNA_48_4,SRX24274966,SRR28707856,L002,Homo sapiens
jurkat_mRNA_48_4,SRX24274966,SRR28707854,L003,Homo sapiens
jurkat_mRNA_48_4,SRX24274966,SRR28707852,L004,Homo sapiens
jurkat_mRNA_51_1,SRX24274974,SRR28707843,L004,Homo sapiens
jurkat_mRNA_51_1,SRX24274974,SRR28707846,L003,Homo sapiens
jurkat_mRNA_51_1,SRX24274974,SRR28707850,L001,Homo sapiens
jurkat_mRNA_51_1,SRX24274974,SRR28707848,L002,Homo sapiens
jurkat_mRNA_51_2,SRX24274983,SRR28707841,L001,Homo sapiens
jurkat_mRNA_51_2,SRX24274983,SRR28707837,L003,Homo sapiens
jurkat_mRNA_51_2,SRX24274983,SRR28707835,L004,Homo sapiens
jurkat_mRNA_51_2,SRX24274983,SRR28707839,L002,Homo sapiens
jurkat_mRNA_53_3,SRX24274997,SRR28707980,L001,Homo sapiens
jurkat_mRNA_53_3,SRX24274997,SRR28707827,L004,Homo sapiens
jurkat_mRNA_53_3,SRX24274997,SRR28707978,L002,Homo sapiens
jurkat_mRNA_53_3,SRX24274997,SRR28707976,L003,Homo sapiens
jurkat_mRNA_53_4,SRX24274999,SRR28707819,L004,Homo sapiens
jurkat_mRNA_53_4,SRX24274999,SRR28707821,L003,Homo sapiens
jurkat_mRNA_53_4,SRX24274999,SRR28707823,L002,Homo sapiens
jurkat_mRNA_53_4,SRX24274999,SRR28707825,L001,Homo sapiens
jurkat_mRNA_54_1,SRX24275009,SRR28707815,L001,Homo sapiens
jurkat_mRNA_54_1,SRX24275009,SRR28707813,L002,Homo sapiens
jurkat_mRNA_54_1,SRX24275009,SRR28707811,L003,Homo sapiens
jurkat_mRNA_54_1,SRX24275009,SRR28707809,L004,Homo sapiens
jurkat_mRNA_56_2,SRX24275022,SRR28707952,L002,Homo sapiens
jurkat_mRNA_56_2,SRX24275022,SRR28707950,L003,Homo sapiens
jurkat_mRNA_56_2,SRX24275022,SRR28707802,L004,Homo sapiens
jurkat_mRNA_56_2,SRX24275022,SRR28707954,L001,Homo sapiens
jurkat_mRNA_56_3,SRX24275025,SRR28707797,L002,Homo sapiens
jurkat_mRNA_56_3,SRX24275025,SRR28707793,L004,Homo sapiens
jurkat_mRNA_56_3,SRX24275025,SRR28707795,L003,Homo sapiens
jurkat_mRNA_56_3,SRX24275025,SRR28707799,L001,Homo sapiens
jurkat_mRNA_56_4,SRX24275033,SRR28707784,L004,Homo sapiens
jurkat_mRNA_56_4,SRX24275033,SRR28707786,L003,Homo sapiens
jurkat_mRNA_56_4,SRX24275033,SRR28707788,L002,Homo sapiens
jurkat_mRNA_56_4,SRX24275033,SRR28707791,L001,Homo sapiens
jurkat_mRNA_35_1,SRX24275053,SRR28707771,L001,Homo sapiens
jurkat_mRNA_35_1,SRX24275053,SRR28707769,L002,Homo sapiens
jurkat_mRNA_35_1,SRX24275053,SRR28707767,L003,Homo sapiens
jurkat_mRNA_35_1,SRX24275053,SRR28707765,L004,Homo sapiens
jurkat_mRNA_37_1,SRX24275076,SRR28707741,L004,Homo sapiens
jurkat_mRNA_37_1,SRX24275076,SRR28707746,L002,Homo sapiens
jurkat_mRNA_37_1,SRX24275076,SRR28707743,L003,Homo sapiens
jurkat_mRNA_37_1,SRX24275076,SRR28707748,L001,Homo sapiens
jurkat_mRNA_37_2,SRX24275085,SRR28707737,L002,Homo sapiens
jurkat_mRNA_37_2,SRX24275085,SRR28707732,L004,Homo sapiens
jurkat_mRNA_37_2,SRX24275085,SRR28707735,L003,Homo sapiens
jurkat_mRNA_37_2,SRX24275085,SRR28707739,L001,Homo sapiens
jurkat_mRNA_39_3,SRX24275093,SRR28707731,L001,Homo sapiens
jurkat_mRNA_39_3,SRX24275093,SRR28707729,L002,Homo sapiens
jurkat_mRNA_39_3,SRX24275093,SRR28707726,L003,Homo sapiens
jurkat_mRNA_39_3,SRX24275093,SRR28707724,L004,Homo sapiens
jurkat_mRNA_39_4,SRX24275102,SRR28707722,L001,Homo sapiens
jurkat_mRNA_39_4,SRX24275102,SRR28707718,L003,Homo sapiens
jurkat_mRNA_39_4,SRX24275102,SRR28707715,L004,Homo sapiens
jurkat_mRNA_39_4,SRX24275102,SRR28707720,L002,Homo sapiens
jurkat_mRNA_41_3,SRX24275117,SRR28707703,L003,Homo sapiens
jurkat_mRNA_41_3,SRX24275117,SRR28707701,L004,Homo sapiens
jurkat_mRNA_41_3,SRX24275117,SRR28707705,L002,Homo sapiens
jurkat_mRNA_41_3,SRX24275117,SRR28707707,L001,Homo sapiens
jurkat_mRNA_41_4,SRX24275125,SRR28707699,L001,Homo sapiens
jurkat_mRNA_41_4,SRX24275125,SRR28707696,L002,Homo sapiens
jurkat_mRNA_41_4,SRX24275125,SRR28708080,L003,Homo sapiens
jurkat_mRNA_41_4,SRX24275125,SRR28708078,L004,Homo sapiens
jurkat_mRNA_44_2,SRX24275141,SRR28708069,L001,Homo sapiens
jurkat_mRNA_44_2,SRX24275141,SRR28708066,L002,Homo sapiens
jurkat_mRNA_44_2,SRX24275141,SRR28708064,L003,Homo sapiens
jurkat_mRNA_44_2,SRX24275141,SRR28708062,L004,Homo sapiens
jurkat_mRNA_44_3,SRX24275150,SRR28708060,L001,Homo sapiens
jurkat_mRNA_44_3,SRX24275150,SRR28708058,L002,Homo sapiens
jurkat_mRNA_44_3,SRX24275150,SRR28708054,L003,Homo sapiens
jurkat_mRNA_44_3,SRX24275150,SRR28708052,L004,Homo sapiens
jurkat_mRNA_47_4,SRX24275171,SRR28708033,L004,Homo sapiens
jurkat_mRNA_47_4,SRX24275171,SRR28708035,L003,Homo sapiens
jurkat_mRNA_47_4,SRX24275171,SRR28708037,L002,Homo sapiens
jurkat_mRNA_47_4,SRX24275171,SRR28708039,L001,Homo sapiens
jurkat_mRNA_48_1,SRX24275179,SRR28708031,L001,Homo sapiens
jurkat_mRNA_48_1,SRX24275179,SRR28708028,L002,Homo sapiens
jurkat_mRNA_48_1,SRX24275179,SRR28708024,L004,Homo sapiens
jurkat_mRNA_48_1,SRX24275179,SRR28708026,L003,Homo sapiens
jurkat_mRNA_50_3,SRX24275195,SRR28708008,L004,Homo sapiens
jurkat_mRNA_50_3,SRX24275195,SRR28708010,L003,Homo sapiens
jurkat_mRNA_50_3,SRX24275195,SRR28708012,L002,Homo sapiens
jurkat_mRNA_50_3,SRX24275195,SRR28708015,L001,Homo sapiens
jurkat_mRNA_50_4,SRX24275204,SRR28708006,L001,Homo sapiens
jurkat_mRNA_50_4,SRX24275204,SRR28708004,L002,Homo sapiens
jurkat_mRNA_50_4,SRX24275204,SRR28707998,L004,Homo sapiens
jurkat_mRNA_50_4,SRX24275204,SRR28708000,L003,Homo sapiens
jurkat_mRNA_53_2,SRX24275221,SRR28707989,L001,Homo sapiens
jurkat_mRNA_53_2,SRX24275221,SRR28707987,L002,Homo sapiens
jurkat_mRNA_53_2,SRX24275221,SRR28707984,L003,Homo sapiens
jurkat_mRNA_53_2,SRX24275221,SRR28707982,L004,Homo sapiens
jurkat_mRNA_55_4,SRX24275238,SRR28707967,L003,Homo sapiens
jurkat_mRNA_55_4,SRX24275238,SRR28707972,L001,Homo sapiens
jurkat_mRNA_55_4,SRX24275238,SRR28707965,L004,Homo sapiens
jurkat_mRNA_55_4,SRX24275238,SRR28707970,L002,Homo sapiens
jurkat_mRNA_56_1,SRX24275247,SRR28707959,L003,Homo sapiens
jurkat_mRNA_56_1,SRX24275247,SRR28707963,L001,Homo sapiens
jurkat_mRNA_56_1,SRX24275247,SRR28707961,L002,Homo sapiens
jurkat_mRNA_56_1,SRX24275247,SRR28707956,L004,Homo sapiens
hepg2_mRNA_1,SRX24301727,SRR28736133,L004,Homo sapiens
hepg2_mRNA_1,SRX24301727,SRR28736179,L003,Homo sapiens
hepg2_mRNA_1,SRX24301727,SRR28735809,L002,Homo sapiens
hepg2_mRNA_1,SRX24301727,SRR28736017,L001,Homo sapiens
hepg2_mRNA_2,SRX24301729,SRR28735971,L004,Homo sapiens
hepg2_mRNA_2,SRX24301729,SRR28736015,L002,Homo sapiens
hepg2_mRNA_2,SRX24301729,SRR28735993,L003,Homo sapiens
hepg2_mRNA_2,SRX24301729,SRR28736029,L001,Homo sapiens
hepg2_mRNA_13,SRX24301730,SRR28736014,L003,Homo sapiens
hepg2_mRNA_13,SRX24301730,SRR28736012,L004,Homo sapiens
hepg2_mRNA_13,SRX24301730,SRR28736118,L001,Homo sapiens
hepg2_mRNA_13,SRX24301730,SRR28736116,L002,Homo sapiens
hepg2_mRNA_14,SRX24301734,SRR28736006,L003,Homo sapiens
hepg2_mRNA_14,SRX24301734,SRR28736008,L002,Homo sapiens
hepg2_mRNA_14,SRX24301734,SRR28736010,L001,Homo sapiens
hepg2_mRNA_14,SRX24301734,SRR28736003,L004,Homo sapiens
hepg2_mRNA_15,SRX24301743,SRR28735995,L004,Homo sapiens
hepg2_mRNA_15,SRX24301743,SRR28736001,L001,Homo sapiens
hepg2_mRNA_15,SRX24301743,SRR28735999,L002,Homo sapiens
hepg2_mRNA_15,SRX24301743,SRR28735997,L003,Homo sapiens
hepg2_mRNA_16,SRX24301752,SRR28735990,L002,Homo sapiens
hepg2_mRNA_16,SRX24301752,SRR28735988,L003,Homo sapiens
hepg2_mRNA_16,SRX24301752,SRR28735986,L004,Homo sapiens
hepg2_mRNA_16,SRX24301752,SRR28735992,L001,Homo sapiens
hepg2_mRNA_17,SRX24301760,SRR28735977,L004,Homo sapiens
hepg2_mRNA_17,SRX24301760,SRR28735979,L003,Homo sapiens
hepg2_mRNA_17,SRX24301760,SRR28735984,L001,Homo sapiens
hepg2_mRNA_17,SRX24301760,SRR28735981,L002,Homo sapiens
hepg2_mRNA_18,SRX24301769,SRR28735973,L002,Homo sapiens
hepg2_mRNA_18,SRX24301769,SRR28735848,L004,Homo sapiens
hepg2_mRNA_18,SRX24301769,SRR28735970,L003,Homo sapiens
hepg2_mRNA_18,SRX24301769,SRR28735975,L001,Homo sapiens
hepg2_mRNA_21,SRX24301776,SRR28735968,L003,Homo sapiens
hepg2_mRNA_21,SRX24301776,SRR28735966,L004,Homo sapiens
hepg2_mRNA_21,SRX24301776,SRR28735828,L001,Homo sapiens
hepg2_mRNA_21,SRX24301776,SRR28735826,L002,Homo sapiens
hepg2_mRNA_22,SRX24301780,SRR28735964,L001,Homo sapiens
hepg2_mRNA_22,SRX24301780,SRR28735961,L002,Homo sapiens
hepg2_mRNA_22,SRX24301780,SRR28735959,L003,Homo sapiens
hepg2_mRNA_22,SRX24301780,SRR28735957,L004,Homo sapiens
hepg2_mRNA_23,SRX24301789,SRR28735953,L002,Homo sapiens
hepg2_mRNA_23,SRX24301789,SRR28735950,L003,Homo sapiens
hepg2_mRNA_23,SRX24301789,SRR28735955,L001,Homo sapiens
hepg2_mRNA_23,SRX24301789,SRR28735948,L004,Homo sapiens
hepg2_mRNA_3,SRX24301793,SRR28735951,L002,Homo sapiens
hepg2_mRNA_3,SRX24301793,SRR28735829,L001,Homo sapiens
hepg2_mRNA_3,SRX24301793,SRR28735808,L003,Homo sapiens
hepg2_mRNA_3,SRX24301793,SRR28736101,L004,Homo sapiens
hepg2_mRNA_24,SRX24301798,SRR28735946,L001,Homo sapiens
hepg2_mRNA_24,SRX24301798,SRR28735824,L002,Homo sapiens
hepg2_mRNA_24,SRX24301798,SRR28735822,L003,Homo sapiens
hepg2_mRNA_24,SRX24301798,SRR28735819,L004,Homo sapiens
hepg2_mRNA_32,SRX24301801,SRR28735943,L003,Homo sapiens
hepg2_mRNA_32,SRX24301801,SRR28735779,L001,Homo sapiens
hepg2_mRNA_32,SRX24301801,SRR28735776,L002,Homo sapiens
hepg2_mRNA_32,SRX24301801,SRR28735941,L004,Homo sapiens
hepg2_mRNA_33,SRX24301805,SRR28735932,L004,Homo sapiens
hepg2_mRNA_33,SRX24301805,SRR28735939,L001,Homo sapiens
hepg2_mRNA_33,SRX24301805,SRR28735937,L002,Homo sapiens
hepg2_mRNA_33,SRX24301805,SRR28735934,L003,Homo sapiens
hepg2_mRNA_4,SRX24301809,SRR28735788,L001,Homo sapiens
hepg2_mRNA_4,SRX24301809,SRR28736083,L003,Homo sapiens
hepg2_mRNA_4,SRX24301809,SRR28735935,L002,Homo sapiens
hepg2_mRNA_4,SRX24301809,SRR28736060,L004,Homo sapiens
hepg2_mRNA_34,SRX24301814,SRR28735926,L003,Homo sapiens
hepg2_mRNA_34,SRX24301814,SRR28735923,L004,Homo sapiens
hepg2_mRNA_34,SRX24301814,SRR28735930,L001,Homo sapiens
hepg2_mRNA_34,SRX24301814,SRR28735928,L002,Homo sapiens
hepg2_mRNA_35,SRX24301823,SRR28736085,L004,Homo sapiens
hepg2_mRNA_35,SRX24301823,SRR28736087,L003,Homo sapiens
hepg2_mRNA_35,SRX24301823,SRR28735921,L001,Homo sapiens
hepg2_mRNA_35,SRX24301823,SRR28736089,L002,Homo sapiens
hepg2_mRNA_40,SRX24301824,SRR28736044,L002,Homo sapiens
hepg2_mRNA_40,SRX24301824,SRR28736046,L001,Homo sapiens
hepg2_mRNA_40,SRX24301824,SRR28735918,L004,Homo sapiens
hepg2_mRNA_40,SRX24301824,SRR28735920,L003,Homo sapiens
hepg2_mRNA_5,SRX24301828,SRR28735894,L002,Homo sapiens
hepg2_mRNA_5,SRX24301828,SRR28735775,L003,Homo sapiens
hepg2_mRNA_5,SRX24301828,SRR28736201,L004,Homo sapiens
hepg2_mRNA_5,SRX24301828,SRR28735916,L001,Homo sapiens
hepg2_mRNA_41,SRX24301829,SRR28735909,L004,Homo sapiens
hepg2_mRNA_41,SRX24301829,SRR28735911,L003,Homo sapiens
hepg2_mRNA_41,SRX24301829,SRR28735915,L001,Homo sapiens
hepg2_mRNA_41,SRX24301829,SRR28735913,L002,Homo sapiens
hepg2_mRNA_42,SRX24301837,SRR28735907,L001,Homo sapiens
hepg2_mRNA_42,SRX24301837,SRR28735904,L002,Homo sapiens
hepg2_mRNA_42,SRX24301837,SRR28735902,L003,Homo sapiens
hepg2_mRNA_42,SRX24301837,SRR28735900,L004,Homo sapiens
hepg2_mRNA_43,SRX24301846,SRR28735893,L003,Homo sapiens
hepg2_mRNA_43,SRX24301846,SRR28735898,L001,Homo sapiens
hepg2_mRNA_43,SRX24301846,SRR28735896,L002,Homo sapiens
hepg2_mRNA_43,SRX24301846,SRR28735891,L004,Homo sapiens
hepg2_mRNA_44,SRX24301855,SRR28735887,L002,Homo sapiens
hepg2_mRNA_44,SRX24301855,SRR28735889,L001,Homo sapiens
hepg2_mRNA_44,SRX24301855,SRR28735882,L004,Homo sapiens
hepg2_mRNA_44,SRX24301855,SRR28735885,L003,Homo sapiens
hepg2_mRNA_45,SRX24301864,SRR28735874,L004,Homo sapiens
hepg2_mRNA_45,SRX24301864,SRR28735880,L001,Homo sapiens
hepg2_mRNA_45,SRX24301864,SRR28735878,L002,Homo sapiens
hepg2_mRNA_45,SRX24301864,SRR28735876,L003,Homo sapiens
hepg2_mRNA_51,SRX24301872,SRR28735872,L002,Homo sapiens
hepg2_mRNA_51,SRX24301872,SRR28735870,L003,Homo sapiens
hepg2_mRNA_51,SRX24301872,SRR28735868,L004,Homo sapiens
hepg2_mRNA_51,SRX24301872,SRR28736177,L001,Homo sapiens
hepg2_mRNA_52,SRX24301878,SRR28735859,L004,Homo sapiens
hepg2_mRNA_52,SRX24301878,SRR28735863,L002,Homo sapiens
hepg2_mRNA_52,SRX24301878,SRR28735861,L003,Homo sapiens
hepg2_mRNA_52,SRX24301878,SRR28735866,L001,Homo sapiens
hepg2_mRNA_53,SRX24301887,SRR28735857,L001,Homo sapiens
hepg2_mRNA_53,SRX24301887,SRR28735855,L002,Homo sapiens
hepg2_mRNA_53,SRX24301887,SRR28735852,L003,Homo sapiens
hepg2_mRNA_53,SRX24301887,SRR28735850,L004,Homo sapiens
hepg2_mRNA_6,SRX24301891,SRR28736158,L003,Homo sapiens
hepg2_mRNA_6,SRX24301891,SRR28735853,L002,Homo sapiens
hepg2_mRNA_6,SRX24301891,SRR28736148,L004,Homo sapiens
hepg2_mRNA_6,SRX24301891,SRR28736178,L001,Homo sapiens
hepg2_mRNA_19,SRX24301898,SRR28735839,L004,Homo sapiens
hepg2_mRNA_19,SRX24301898,SRR28735842,L003,Homo sapiens
hepg2_mRNA_19,SRX24301898,SRR28735844,L002,Homo sapiens
hepg2_mRNA_19,SRX24301898,SRR28735846,L001,Homo sapiens
hepg2_mRNA_20,SRX24301907,SRR28735831,L004,Homo sapiens
hepg2_mRNA_20,SRX24301907,SRR28735833,L003,Homo sapiens
hepg2_mRNA_20,SRX24301907,SRR28735837,L001,Homo sapiens
hepg2_mRNA_20,SRX24301907,SRR28735835,L002,Homo sapiens
hepg2_mRNA_25,SRX24301927,SRR28735817,L001,Homo sapiens
hepg2_mRNA_25,SRX24301927,SRR28735815,L002,Homo sapiens
hepg2_mRNA_25,SRX24301927,SRR28735813,L003,Homo sapiens
hepg2_mRNA_25,SRX24301927,SRR28735811,L004,Homo sapiens
hepg2_mRNA_26,SRX24301937,SRR28735807,L001,Homo sapiens
hepg2_mRNA_26,SRX24301937,SRR28735805,L002,Homo sapiens
hepg2_mRNA_26,SRX24301937,SRR28735803,L003,Homo sapiens
hepg2_mRNA_26,SRX24301937,SRR28735801,L004,Homo sapiens
hepg2_mRNA_29,SRX24301946,SRR28736094,L002,Homo sapiens
hepg2_mRNA_29,SRX24301946,SRR28736092,L003,Homo sapiens
hepg2_mRNA_29,SRX24301946,SRR28735798,L004,Homo sapiens
hepg2_mRNA_29,SRX24301946,SRR28736096,L001,Homo sapiens
hepg2_mRNA_30,SRX24301948,SRR28735790,L004,Homo sapiens
hepg2_mRNA_30,SRX24301948,SRR28735796,L001,Homo sapiens
hepg2_mRNA_30,SRX24301948,SRR28735794,L002,Homo sapiens
hepg2_mRNA_30,SRX24301948,SRR28735792,L003,Homo sapiens
hepg2_mRNA_31,SRX24301957,SRR28735781,L004,Homo sapiens
hepg2_mRNA_31,SRX24301957,SRR28735783,L003,Homo sapiens
hepg2_mRNA_31,SRX24301957,SRR28735785,L002,Homo sapiens
hepg2_mRNA_31,SRX24301957,SRR28735787,L001,Homo sapiens
hepg2_mRNA_46,SRX24301970,SRR28735774,L001,Homo sapiens
hepg2_mRNA_46,SRX24301970,SRR28735772,L002,Homo sapiens
hepg2_mRNA_46,SRX24301970,SRR28735770,L003,Homo sapiens
hepg2_mRNA_46,SRX24301970,SRR28735768,L004,Homo sapiens
hepg2_mRNA_47,SRX24301978,SRR28736207,L004,Homo sapiens
hepg2_mRNA_47,SRX24301978,SRR28735763,L002,Homo sapiens
hepg2_mRNA_47,SRX24301978,SRR28735766,L001,Homo sapiens
hepg2_mRNA_47,SRX24301978,SRR28736209,L003,Homo sapiens
hepg2_mRNA_48,SRX24301987,SRR28736205,L001,Homo sapiens
hepg2_mRNA_48,SRX24301987,SRR28736203,L002,Homo sapiens
hepg2_mRNA_48,SRX24301987,SRR28736200,L003,Homo sapiens
hepg2_mRNA_48,SRX24301987,SRR28736198,L004,Homo sapiens
hepg2_mRNA_49,SRX24301996,SRR28736196,L001,Homo sapiens
hepg2_mRNA_49,SRX24301996,SRR28736194,L002,Homo sapiens
hepg2_mRNA_49,SRX24301996,SRR28736192,L003,Homo sapiens
hepg2_mRNA_49,SRX24301996,SRR28736189,L004,Homo sapiens
hepg2_mRNA_50,SRX24302005,SRR28736187,L001,Homo sapiens
hepg2_mRNA_50,SRX24302005,SRR28736185,L002,Homo sapiens
hepg2_mRNA_50,SRX24302005,SRR28736181,L004,Homo sapiens
hepg2_mRNA_50,SRX24302005,SRR28736183,L003,Homo sapiens
hepg2_mRNA_54,SRX24302017,SRR28736175,L001,Homo sapiens
hepg2_mRNA_54,SRX24302017,SRR28736173,L002,Homo sapiens
hepg2_mRNA_54,SRX24302017,SRR28736171,L003,Homo sapiens
hepg2_mRNA_54,SRX24302017,SRR28736168,L004,Homo sapiens
hepg2_mRNA_55,SRX24302026,SRR28736166,L001,Homo sapiens
hepg2_mRNA_55,SRX24302026,SRR28736164,L002,Homo sapiens
hepg2_mRNA_55,SRX24302026,SRR28736162,L003,Homo sapiens
hepg2_mRNA_55,SRX24302026,SRR28736160,L004,Homo sapiens
hepg2_mRNA_56,SRX24302035,SRR28736151,L004,Homo sapiens
hepg2_mRNA_56,SRX24302035,SRR28736153,L003,Homo sapiens
hepg2_mRNA_56,SRX24302035,SRR28736157,L001,Homo sapiens
hepg2_mRNA_56,SRX24302035,SRR28736155,L002,Homo sapiens
hepg2_mRNA_7,SRX24302046,SRR28736139,L004,Homo sapiens
hepg2_mRNA_7,SRX24302046,SRR28736141,L003,Homo sapiens
hepg2_mRNA_7,SRX24302046,SRR28736143,L002,Homo sapiens
hepg2_mRNA_7,SRX24302046,SRR28736146,L001,Homo sapiens
hepg2_mRNA_8,SRX24302055,SRR28736130,L004,Homo sapiens
hepg2_mRNA_8,SRX24302055,SRR28736132,L003,Homo sapiens
hepg2_mRNA_8,SRX24302055,SRR28736135,L002,Homo sapiens
hepg2_mRNA_8,SRX24302055,SRR28736137,L001,Homo sapiens
hepg2_mRNA_9,SRX24302064,SRR28736128,L001,Homo sapiens
hepg2_mRNA_9,SRX24302064,SRR28736126,L002,Homo sapiens
hepg2_mRNA_9,SRX24302064,SRR28736043,L003,Homo sapiens
hepg2_mRNA_9,SRX24302064,SRR28736039,L004,Homo sapiens
