exp_name,sample,accession,lane,organism
KD8_seq2_p2_mRNA_90_S91,SRX15466832,SRR19412275,L002,Homo sapiens
KD8_seq2_p2_mRNA_90_S91,SRX15466832,SRR19412274,L004,Homo sapiens
KD8_seq1_p2_mRNA_91_S92,SRX15466845,SRR19412264,L001,Homo sapiens
KD8_seq1_p2_mRNA_91_S92,SRX15466845,SRR19412651,L004,Homo sapiens
KD8_seq1_p2_mRNA_91_S92,SRX15466845,SRR19412263,L003,Homo sapiens
KD8_seq1_p2_mRNA_91_S92,SRX15466845,SRR19412652,L002,Homo sapiens
KD8_seq2_p2_mRNA_95_S96,SRX15466849,SRR19412259,L002,Homo sapiens
KD8_seq2_p2_mRNA_95_S96,SRX15466849,SRR19412257,L004,Homo sapiens
KD8_seq2_p2_mRNA_95_S96,SRX15466849,SRR19412258,L001,Homo sapiens
KD8_seq2_p2_mRNA_95_S96,SRX15466849,SRR19412260,L003,Homo sapiens
KD8_seq1_p3_mRNA_0_S1,SRX15466862,SRR19412245,L003,Homo sapiens
KD8_seq1_p3_mRNA_0_S1,SRX15466862,SRR19412247,L004,Homo sapiens
KD8_seq1_p3_mRNA_0_S1,SRX15466862,SRR19412244,L002,Homo sapiens
KD8_seq1_p3_mRNA_0_S1,SRX15466862,SRR19412246,L001,Homo sapiens
KD8_seq2_p3_mRNA_0_S1,SRX15466866,SRR19412243,L003,Homo sapiens
KD8_seq2_p3_mRNA_0_S1,SRX15466866,SRR19412239,L004,Homo sapiens
KD8_seq2_p3_mRNA_0_S1,SRX15466866,SRR19412241,L001,Homo sapiens
